invoiceid,date,product name,category,quantity,total revenue,customer id
INV10476,2024-10-19,Sticky Notes Pack 12,Office Supplies,2,17.22,CUST0200
INV10811,2024-10-19,Vitamin C Serum 30ml,Beauty & Health,1,23.22,CUST0224
INV11596,2024-10-19,Ceramic Coffee Mug,Home & Kitchen,1,13.15,CUST0011
INV11781,2024-10-19,Smart Plug WiFi,Electronics,1,21.62,CUST0136
INV10175,2024-10-20,Digital Kitchen Scale,Home & Kitchen,2,39.94,CUST0237
INV11653,2024-10-20,Vitamin D3 Supplements,Beauty & Health,1,13.78,CUST0069
INV11768,2024-10-20,Whiteboard Markers 8pk,Office Supplies,3,37.47,CUST0246
INV11861,2024-10-20,Bluetooth Speaker Mini,Electronics,3,112.47,CUST0096
INV10156,2024-10-21,USB-C Hub 7-in-1,Electronics,1,33.22,CUST0006
INV10191,2024-10-21,Vitamin C Serum 30ml,Beauty & Health,1,24.4,CUST0024
INV11130,2024-10-21,Whiteboard Markers 8pk,Office Supplies,1,12.06,CUST0192
INV11138,2024-10-21,Bamboo Cutting Board,Home & Kitchen,1,23.03,CUST0248
INV11516,2024-10-21,USB-C Hub 7-in-1,Electronics,2,76.22,CUST0092
INV11806,2024-10-21,Scissors Stainless Steel,Office Supplies,1,7.73,CUST0160
INV10249,2024-10-22,Portable Charger 20000mAh,Electronics,1,29.4,CUST0299
INV10423,2024-10-22,Smart Plug WiFi,Electronics,1,21.14,CUST0230
INV10499,2024-10-22,Bluetooth Speaker Mini,Electronics,1,41.15,CUST0072
INV10550,2024-10-22,Wireless Earbuds Pro,Electronics,1,52.47,CUST0181
INV11161,2024-10-22,Stapler Heavy Duty,Office Supplies,2,31.32,CUST0053
INV11681,2024-10-22,Non-Stick Frying Pan 28cm,Home & Kitchen,2,67.18,CUST0115
INV11996,2024-10-22,File Folders 100pk,Office Supplies,3,60.6,CUST0164
INV10114,2024-10-23,Non-Stick Frying Pan 28cm,Home & Kitchen,1,36.01,CUST0063
INV10142,2024-10-23,Whiteboard Markers 8pk,Office Supplies,1,12.28,CUST0028
INV11000,2024-10-23,Mechanical Keyboard TKL,Electronics,2,181.62,CUST0014
INV11216,2024-10-23,Bamboo Toothbrush 4pk,Beauty & Health,2,17.42,CUST0270
INV11301,2024-10-23,Zip-Up Fleece Jacket,Clothing,1,77.71,CUST0163
INV11396,2024-10-23,LED Desk Lamp Smart,Electronics,2,91.48,CUST0008
INV10239,2024-10-24,Facial Sunscreen SPF50,Beauty & Health,4,61.4,CUST0004
INV10497,2024-10-24,Vitamin D3 Supplements,Beauty & Health,1,14.49,CUST0094
INV10605,2024-10-24,Bamboo Cutting Board,Home & Kitchen,2,47.2,CUST0021
INV11002,2024-10-24,USB-C Hub 7-in-1,Electronics,2,71.04,CUST0091
INV11609,2024-10-24,Webcam 1080p HD,Electronics,5,328.9,CUST0053
INV10063,2024-10-25,Mechanical Keyboard TKL,Electronics,1,85.64,CUST0195
INV10601,2024-10-25,Bamboo Cutting Board,Home & Kitchen,1,22.37,CUST0263
INV11034,2024-10-25,Wireless Earbuds Pro,Electronics,2,91.02,CUST0043
INV11652,2024-10-25,Facial Sunscreen SPF50,Beauty & Health,4,65.28,CUST0073
INV11979,2024-10-25,Facial Sunscreen SPF50,Beauty & Health,2,32.58,CUST0047
INV10874,2024-10-26,Zip-Up Fleece Jacket,Clothing,1,70.57,CUST0011
INV11244,2024-10-26,Scissors Stainless Steel,Office Supplies,2,16.26,CUST0280
INV11633,2024-10-26,Vitamin D3 Supplements,Beauty & Health,4,50.92,CUST0008
INV11834,2024-10-26,Webcam 1080p HD,Electronics,2,115.46,CUST0178
INV10039,2024-10-27,Desk Organizer Bamboo,Office Supplies,1,27.43,CUST0014
INV10044,2024-10-27,LED Desk Lamp Smart,Electronics,3,147.96,CUST0092
INV10211,2024-10-27,File Folders 100pk,Office Supplies,1,20.86,CUST0156
INV10262,2024-10-27,Whiteboard Markers 8pk,Office Supplies,5,60.55,CUST0091
INV10360,2024-10-27,File Folders 100pk,Office Supplies,1,18.51,CUST0118
INV10378,2024-10-27,Bluetooth Speaker Mini,Electronics,3,122.82,CUST0055
INV10399,2024-10-27,File Folders 100pk,Office Supplies,1,19.92,CUST0257
INV11108,2024-10-27,Stapler Heavy Duty,Office Supplies,1,17.55,CUST0026
INV11589,2024-10-27,Bamboo Toothbrush 4pk,Beauty & Health,10,84.1,CUST0030
INV10187,2024-10-28,Slim Fit Chinos,Clothing,1,53.98,CUST0118
INV10272,2024-10-28,Portable Charger 20000mAh,Electronics,3,81.72,CUST0130
INV10315,2024-10-28,Zip-Up Fleece Jacket,Clothing,1,72.41,CUST0203
INV10359,2024-10-28,Sticky Notes Pack 12,Office Supplies,1,8.44,CUST0253
INV10374,2024-10-28,File Folders 100pk,Office Supplies,2,37.6,CUST0279
INV10659,2024-10-28,Stapler Heavy Duty,Office Supplies,2,32.14,CUST0158
INV11162,2024-10-28,Classic Cotton T-Shirt,Clothing,3,56.37,CUST0111
INV11176,2024-10-28,Ballpoint Pens 50pk,Office Supplies,1,11.82,CUST0051
INV11353,2024-10-28,Non-Stick Frying Pan 28cm,Home & Kitchen,2,63.84,CUST0157
INV10046,2024-10-29,Vitamin C Serum 30ml,Beauty & Health,3,71.55,CUST0296
INV10054,2024-10-29,Zip-Up Fleece Jacket,Clothing,2,159.0,CUST0115
INV10167,2024-10-29,Whiteboard Markers 8pk,Office Supplies,1,10.58,CUST0271
INV11577,2024-10-29,A4 Printer Paper 500sh,Office Supplies,1,10.52,CUST0274
INV11711,2024-10-29,Ceramic Coffee Mug,Home & Kitchen,2,26.86,CUST0050
INV11719,2024-10-29,Lip Balm SPF15 3pk,Beauty & Health,1,8.57,CUST0106
INV10258,2024-10-30,Stapler Heavy Duty,Office Supplies,1,15.63,CUST0079
INV10577,2024-10-30,Lip Balm SPF15 3pk,Beauty & Health,3,21.99,CUST0029
INV10578,2024-10-30,Facial Sunscreen SPF50,Beauty & Health,1,15.56,CUST0122
INV10684,2024-10-30,Vitamin D3 Supplements,Beauty & Health,1,14.87,CUST0280
INV10880,2024-10-30,Zip-Up Fleece Jacket,Clothing,1,69.62,CUST0034
INV11046,2024-10-30,Vitamin D3 Supplements,Beauty & Health,2,29.48,CUST0263
INV11374,2024-10-30,Lip Balm SPF15 3pk,Beauty & Health,1,7.67,CUST0249
INV11560,2024-10-30,Silicone Spatula Set 3pk,Home & Kitchen,2,19.14,CUST0222
INV11880,2024-10-30,Ballpoint Pens 50pk,Office Supplies,1,12.41,CUST0235
INV10340,2024-10-31,Hooded Sweatshirt,Clothing,1,46.43,CUST0239
INV10464,2024-10-31,Portable Charger 20000mAh,Electronics,2,64.96,CUST0237
INV11003,2024-10-31,Bluetooth Speaker Mini,Electronics,1,39.91,CUST0085
INV11243,2024-10-31,Reusable Cotton Pads 20pk,Beauty & Health,1,11.13,CUST0253
INV10058,2024-11-01,LED Desk Lamp Smart,Electronics,3,145.53,CUST0107
INV10483,2024-11-01,Wool Beanie Hat,Clothing,1,16.86,CUST0016
INV11464,2024-11-01,Canvas Sneakers,Clothing,1,62.25,CUST0108
INV11593,2024-11-01,Stapler Heavy Duty,Office Supplies,4,63.76,CUST0226
INV11597,2024-11-01,Zip-Up Fleece Jacket,Clothing,1,69.08,CUST0253
INV11610,2024-11-01,Stainless Steel Water Bottle,Home & Kitchen,2,45.74,CUST0272
INV11726,2024-11-01,Desk Organizer Bamboo,Office Supplies,2,53.2,CUST0193
INV11842,2024-11-01,Ballpoint Pens 50pk,Office Supplies,4,51.28,CUST0017
INV11894,2024-11-01,Hooded Sweatshirt,Clothing,1,46.85,CUST0223
INV10514,2024-11-02,Wool Beanie Hat,Clothing,1,18.82,CUST0272
INV10883,2024-11-02,Vitamin C Serum 30ml,Beauty & Health,1,24.29,CUST0068
INV11052,2024-11-02,A4 Printer Paper 500sh,Office Supplies,1,10.73,CUST0009
INV11594,2024-11-02,Webcam 1080p HD,Electronics,3,192.93,CUST0266
INV10870,2024-11-03,Bamboo Toothbrush 4pk,Beauty & Health,1,8.89,CUST0120
INV11251,2024-11-03,A4 Printer Paper 500sh,Office Supplies,3,30.15,CUST0130
INV11704,2024-11-03,Bluetooth Speaker Mini,Electronics,5,213.25,CUST0026
INV11782,2024-11-03,French Press Coffee Maker,Home & Kitchen,3,83.28,CUST0071
INV11812,2024-11-03,Essential Oil Diffuser,Beauty & Health,2,62.78,CUST0001
INV10029,2024-11-04,Non-Stick Frying Pan 28cm,Home & Kitchen,3,111.45,CUST0036
INV10365,2024-11-04,Ballpoint Pens 50pk,Office Supplies,2,23.72,CUST0036
INV10426,2024-11-04,Reusable Cotton Pads 20pk,Beauty & Health,2,22.04,CUST0015
INV10631,2024-11-04,Smart Plug WiFi,Electronics,1,21.5,CUST0270
INV10667,2024-11-04,Stapler Heavy Duty,Office Supplies,1,17.85,CUST0183
INV11279,2024-11-04,Reusable Cotton Pads 20pk,Beauty & Health,2,23.34,CUST0115
INV11566,2024-11-04,Whiteboard Markers 8pk,Office Supplies,10,103.6,CUST0270
INV11762,2024-11-04,Natural Face Moisturizer,Beauty & Health,2,36.32,CUST0027
INV11925,2024-11-04,Zip-Up Fleece Jacket,Clothing,2,143.6,CUST0177
INV10312,2024-11-05,Classic Cotton T-Shirt,Clothing,1,20.43,CUST0290
INV11278,2024-11-05,Slim Fit Chinos,Clothing,1,51.1,CUST0032
INV11629,2024-11-05,Running Socks 6pk,Clothing,1,16.37,CUST0055
INV11658,2024-11-05,Non-Stick Frying Pan 28cm,Home & Kitchen,1,34.24,CUST0231
INV10301,2024-11-06,Portable Charger 20000mAh,Electronics,1,29.34,CUST0041
INV11024,2024-11-06,Digital Kitchen Scale,Home & Kitchen,1,17.17,CUST0291
INV11104,2024-11-06,Essential Oil Diffuser,Beauty & Health,2,67.04,CUST0134
INV11178,2024-11-06,Sport Shorts,Clothing,3,75.24,CUST0023
INV11250,2024-11-06,File Folders 100pk,Office Supplies,3,51.96,CUST0136
INV10000,2024-11-07,Wireless Earbuds Pro,Electronics,2,104.02,CUST0039
INV10011,2024-11-07,Lip Balm SPF15 3pk,Beauty & Health,1,8.23,CUST0272
INV10118,2024-11-07,Zip-Up Fleece Jacket,Clothing,10,737.6,CUST0148
INV10403,2024-11-07,Webcam 1080p HD,Electronics,1,59.91,CUST0113
INV10733,2024-11-07,Digital Kitchen Scale,Home & Kitchen,1,17.88,CUST0044
INV10924,2024-11-07,Essential Oil Diffuser,Beauty & Health,4,143.04,CUST0130
INV11087,2024-11-07,Lip Balm SPF15 3pk,Beauty & Health,1,8.59,CUST0195
INV11674,2024-11-07,Smart Plug WiFi,Electronics,2,38.7,CUST0265
INV10098,2024-11-08,A4 Printer Paper 500sh,Office Supplies,1,9.58,CUST0031
INV10349,2024-11-08,Smart Plug WiFi,Electronics,5,98.2,CUST0232
INV11886,2024-11-08,Ballpoint Pens 50pk,Office Supplies,1,12.13,CUST0147
INV11985,2024-11-08,Natural Face Moisturizer,Beauty & Health,10,193.2,CUST0083
INV10512,2024-11-09,Bluetooth Speaker Mini,Electronics,1,40.19,CUST0022
INV10615,2024-11-09,Essential Oil Diffuser,Beauty & Health,1,35.51,CUST0192
INV11478,2024-11-09,Desk Organizer Bamboo,Office Supplies,1,25.07,CUST0102
INV11776,2024-11-09,French Press Coffee Maker,Home & Kitchen,2,57.32,CUST0277
INV10339,2024-11-10,Vitamin D3 Supplements,Beauty & Health,1,12.91,CUST0287
INV11341,2024-11-10,Running Socks 6pk,Clothing,3,45.51,CUST0224
INV11684,2024-11-10,Classic Cotton T-Shirt,Clothing,3,56.85,CUST0234
INV10091,2024-11-11,Running Socks 6pk,Clothing,4,64.4,CUST0190
INV10590,2024-11-11,Wool Beanie Hat,Clothing,4,66.04,CUST0002
INV10975,2024-11-11,Classic Cotton T-Shirt,Clothing,1,21.49,CUST0151
INV11122,2024-11-11,Wireless Earbuds Pro,Electronics,1,54.13,CUST0086
INV11204,2024-11-11,Vitamin C Serum 30ml,Beauty & Health,1,27.19,CUST0107
INV11416,2024-11-11,Sport Shorts,Clothing,2,45.28,CUST0282
INV11506,2024-11-11,Running Socks 6pk,Clothing,4,55.4,CUST0200
INV10665,2024-11-12,File Folders 100pk,Office Supplies,1,20.2,CUST0276
INV10983,2024-11-12,Essential Oil Diffuser,Beauty & Health,1,32.79,CUST0118
INV11126,2024-11-12,Sport Shorts,Clothing,1,23.04,CUST0012
INV11259,2024-11-12,Stainless Steel Water Bottle,Home & Kitchen,1,22.62,CUST0194
INV11330,2024-11-12,Scissors Stainless Steel,Office Supplies,2,16.2,CUST0080
INV11338,2024-11-12,Digital Kitchen Scale,Home & Kitchen,4,73.4,CUST0033
INV11493,2024-11-12,Zip-Up Fleece Jacket,Clothing,1,81.92,CUST0179
INV10234,2024-11-13,Classic Cotton T-Shirt,Clothing,4,76.64,CUST0189
INV10731,2024-11-13,Ballpoint Pens 50pk,Office Supplies,1,12.2,CUST0146
INV10898,2024-11-13,Bamboo Toothbrush 4pk,Beauty & Health,2,16.96,CUST0125
INV11252,2024-11-13,Stapler Heavy Duty,Office Supplies,2,35.54,CUST0027
INV11358,2024-11-13,Reusable Cotton Pads 20pk,Beauty & Health,1,11.05,CUST0120
INV11872,2024-11-13,Desk Organizer Bamboo,Office Supplies,3,72.12,CUST0284
INV11888,2024-11-13,Ceramic Coffee Mug,Home & Kitchen,2,27.4,CUST0106
INV11950,2024-11-13,Non-Stick Frying Pan 28cm,Home & Kitchen,1,35.3,CUST0235
INV10071,2024-11-14,Reusable Cotton Pads 20pk,Beauty & Health,4,49.12,CUST0178
INV10144,2024-11-14,Scissors Stainless Steel,Office Supplies,1,7.02,CUST0237
INV10193,2024-11-14,French Press Coffee Maker,Home & Kitchen,4,120.48,CUST0052
INV10506,2024-11-14,Lip Balm SPF15 3pk,Beauty & Health,3,22.83,CUST0181
INV10887,2024-11-14,Wireless Earbuds Pro,Electronics,1,51.45,CUST0164
INV11350,2024-11-14,Reusable Cotton Pads 20pk,Beauty & Health,1,11.23,CUST0016
INV11387,2024-11-14,Wool Beanie Hat,Clothing,3,53.85,CUST0002
INV11523,2024-11-14,Vitamin C Serum 30ml,Beauty & Health,1,22.82,CUST0281
INV11644,2024-11-14,Classic Cotton T-Shirt,Clothing,2,36.44,CUST0269
INV11751,2024-11-14,Webcam 1080p HD,Electronics,1,60.56,CUST0043
INV11815,2024-11-14,Stapler Heavy Duty,Office Supplies,2,30.6,CUST0203
INV10386,2024-11-15,Slim Fit Chinos,Clothing,4,208.2,CUST0134
INV10440,2024-11-15,Bamboo Cutting Board,Home & Kitchen,2,41.56,CUST0122
INV11469,2024-11-15,Webcam 1080p HD,Electronics,2,131.72,CUST0240
INV10382,2024-11-16,Running Socks 6pk,Clothing,3,41.94,CUST0253
INV10394,2024-11-16,Glass Storage Containers 5pk,Home & Kitchen,3,80.55,CUST0029
INV10987,2024-11-16,File Folders 100pk,Office Supplies,2,38.28,CUST0029
INV11166,2024-11-16,French Press Coffee Maker,Home & Kitchen,1,32.42,CUST0031
INV11672,2024-11-16,Lip Balm SPF15 3pk,Beauty & Health,1,8.57,CUST0130
INV11983,2024-11-16,USB-C Hub 7-in-1,Electronics,1,32.79,CUST0235
INV10008,2024-11-17,Slim Fit Chinos,Clothing,1,47.93,CUST0221
INV10013,2024-11-17,Zip-Up Fleece Jacket,Clothing,4,301.64,CUST0220
INV10152,2024-11-17,Hooded Sweatshirt,Clothing,1,48.99,CUST0220
INV10331,2024-11-17,Stainless Steel Water Bottle,Home & Kitchen,1,23.88,CUST0133
INV11094,2024-11-17,Stainless Steel Water Bottle,Home & Kitchen,1,21.41,CUST0223
INV11840,2024-11-17,French Press Coffee Maker,Home & Kitchen,2,54.22,CUST0039
INV10597,2024-11-18,A4 Printer Paper 500sh,Office Supplies,2,21.24,CUST0075
INV11113,2024-11-18,Sticky Notes Pack 12,Office Supplies,1,9.32,CUST0259
INV11779,2024-11-18,Smart Plug WiFi,Electronics,1,19.42,CUST0178
INV10267,2024-11-19,Hooded Sweatshirt,Clothing,1,40.77,CUST0269
INV10444,2024-11-19,Vitamin D3 Supplements,Beauty & Health,2,27.5,CUST0126
INV11167,2024-11-19,Facial Sunscreen SPF50,Beauty & Health,2,32.34,CUST0026
INV11283,2024-11-19,Ceramic Coffee Mug,Home & Kitchen,2,23.6,CUST0015
INV11433,2024-11-19,Desk Organizer Bamboo,Office Supplies,3,78.9,CUST0150
INV11470,2024-11-19,Reusable Cotton Pads 20pk,Beauty & Health,2,24.68,CUST0249
INV11487,2024-11-19,Wireless Earbuds Pro,Electronics,1,53.61,CUST0076
INV11992,2024-11-19,Vitamin D3 Supplements,Beauty & Health,2,28.88,CUST0064
INV11069,2024-11-20,Hooded Sweatshirt,Clothing,1,41.97,CUST0093
INV10338,2024-11-21,Running Socks 6pk,Clothing,1,15.12,CUST0195
INV10357,2024-11-21,Slim Fit Chinos,Clothing,2,90.56,CUST0201
INV10741,2024-11-21,Sticky Notes Pack 12,Office Supplies,2,17.42,CUST0110
INV11617,2024-11-21,Vitamin C Serum 30ml,Beauty & Health,1,24.03,CUST0086
INV11623,2024-11-21,Stainless Steel Water Bottle,Home & Kitchen,1,24.52,CUST0092
INV11868,2024-11-21,Ballpoint Pens 50pk,Office Supplies,1,13.08,CUST0207
INV10185,2024-11-22,File Folders 100pk,Office Supplies,2,37.68,CUST0005
INV11477,2024-11-22,Classic Cotton T-Shirt,Clothing,2,41.16,CUST0254
INV11554,2024-11-22,Bamboo Cutting Board,Home & Kitchen,1,23.95,CUST0144
INV10460,2024-11-23,Natural Face Moisturizer,Beauty & Health,4,80.92,CUST0134
INV11573,2024-11-23,Desk Organizer Bamboo,Office Supplies,1,22.8,CUST0195
INV11800,2024-11-23,Facial Sunscreen SPF50,Beauty & Health,2,33.96,CUST0035
INV10510,2024-11-24,Mechanical Keyboard TKL,Electronics,2,168.8,CUST0039
INV10579,2024-11-24,Glass Storage Containers 5pk,Home & Kitchen,2,57.04,CUST0026
INV10632,2024-11-24,Lip Balm SPF15 3pk,Beauty & Health,2,15.92,CUST0053
INV10859,2024-11-24,A4 Printer Paper 500sh,Office Supplies,10,108.8,CUST0254
INV10988,2024-11-24,Vitamin C Serum 30ml,Beauty & Health,1,24.74,CUST0268
INV11132,2024-11-24,USB-C Hub 7-in-1,Electronics,1,33.93,CUST0139
INV11367,2024-11-24,Non-Stick Frying Pan 28cm,Home & Kitchen,1,35.92,CUST0148
INV11481,2024-11-24,Vitamin D3 Supplements,Beauty & Health,2,29.72,CUST0198
INV11820,2024-11-24,Bamboo Toothbrush 4pk,Beauty & Health,1,8.56,CUST0038
INV11862,2024-11-24,Glass Storage Containers 5pk,Home & Kitchen,1,29.87,CUST0101
INV10723,2024-11-25,Facial Sunscreen SPF50,Beauty & Health,1,15.4,CUST0292
INV10965,2024-11-25,Hooded Sweatshirt,Clothing,1,42.18,CUST0219
INV11553,2024-11-25,Webcam 1080p HD,Electronics,2,130.06,CUST0072
INV10099,2024-11-26,Whiteboard Markers 8pk,Office Supplies,1,10.74,CUST0042
INV11164,2024-11-26,Bamboo Toothbrush 4pk,Beauty & Health,3,29.31,CUST0251
INV11556,2024-11-26,Vitamin D3 Supplements,Beauty & Health,3,40.05,CUST0089
INV11790,2024-11-26,Stainless Steel Water Bottle,Home & Kitchen,2,44.96,CUST0108
INV10002,2024-11-27,Essential Oil Diffuser,Beauty & Health,2,64.14,CUST0011
INV10424,2024-11-27,French Press Coffee Maker,Home & Kitchen,3,98.88,CUST0165
INV10675,2024-11-27,Smart Plug WiFi,Electronics,2,37.0,CUST0192
INV10709,2024-11-27,Webcam 1080p HD,Electronics,1,65.28,CUST0110
INV10710,2024-11-27,Scissors Stainless Steel,Office Supplies,4,30.4,CUST0002
INV10713,2024-11-27,Silicone Spatula Set 3pk,Home & Kitchen,1,10.94,CUST0059
INV10747,2024-11-27,Sticky Notes Pack 12,Office Supplies,1,8.09,CUST0151
INV10842,2024-11-27,Zip-Up Fleece Jacket,Clothing,2,158.54,CUST0211
INV10995,2024-11-27,Zip-Up Fleece Jacket,Clothing,3,205.23,CUST0156
INV11410,2024-11-27,Slim Fit Chinos,Clothing,2,105.42,CUST0151
INV10085,2024-11-28,Desk Organizer Bamboo,Office Supplies,1,22.57,CUST0099
INV11495,2024-11-28,Slim Fit Chinos,Clothing,10,492.5,CUST0069
INV11666,2024-11-28,Stainless Steel Water Bottle,Home & Kitchen,2,50.46,CUST0274
INV11707,2024-11-28,Silicone Spatula Set 3pk,Home & Kitchen,1,10.05,CUST0058
INV11215,2024-11-29,Portable Charger 20000mAh,Electronics,1,27.98,CUST0215
INV11347,2024-11-29,Natural Face Moisturizer,Beauty & Health,3,59.34,CUST0009
INV11622,2024-11-29,USB-C Hub 7-in-1,Electronics,1,35.28,CUST0230
INV10149,2024-11-30,Digital Kitchen Scale,Home & Kitchen,2,36.42,CUST0043
INV10159,2024-11-30,French Press Coffee Maker,Home & Kitchen,3,86.91,CUST0296
INV10515,2024-11-30,Ballpoint Pens 50pk,Office Supplies,5,65.75,CUST0105
INV10981,2024-11-30,Glass Storage Containers 5pk,Home & Kitchen,1,25.33,CUST0292
INV11392,2024-11-30,Lip Balm SPF15 3pk,Beauty & Health,1,8.75,CUST0008
INV11857,2024-11-30,Zip-Up Fleece Jacket,Clothing,1,69.61,CUST0010
INV11660,2024-12-01,Vitamin C Serum 30ml,Beauty & Health,2,45.46,CUST0028
INV10080,2024-12-02,Ceramic Coffee Mug,Home & Kitchen,4,51.88,CUST0294
INV10178,2024-12-02,Sticky Notes Pack 12,Office Supplies,1,9.73,CUST0189
INV10334,2024-12-02,Vitamin C Serum 30ml,Beauty & Health,1,25.87,CUST0204
INV10456,2024-12-02,Ballpoint Pens 50pk,Office Supplies,2,26.02,CUST0230
INV10742,2024-12-02,Natural Face Moisturizer,Beauty & Health,2,36.22,CUST0276
INV11727,2024-12-02,Portable Charger 20000mAh,Electronics,3,88.23,CUST0170
INV11970,2024-12-02,Ceramic Coffee Mug,Home & Kitchen,3,39.21,CUST0277
INV10391,2024-12-03,Webcam 1080p HD,Electronics,3,184.56,CUST0025
INV10853,2024-12-03,Vitamin C Serum 30ml,Beauty & Health,2,53.54,CUST0102
INV11381,2024-12-03,Digital Kitchen Scale,Home & Kitchen,2,40.06,CUST0289
INV10904,2024-12-04,Mechanical Keyboard TKL,Electronics,2,195.34,CUST0276
INV11264,2024-12-04,Vitamin C Serum 30ml,Beauty & Health,1,27.39,CUST0091
INV11333,2024-12-04,Bluetooth Speaker Mini,Electronics,4,151.32,CUST0237
INV11913,2024-12-04,Sport Shorts,Clothing,1,27.21,CUST0178
INV10170,2024-12-05,LED Desk Lamp Smart,Electronics,2,85.58,CUST0037
INV10435,2024-12-05,Scissors Stainless Steel,Office Supplies,1,8.08,CUST0205
INV10575,2024-12-05,Mechanical Keyboard TKL,Electronics,2,181.02,CUST0271
INV10649,2024-12-05,Mechanical Keyboard TKL,Electronics,2,186.12,CUST0260
INV10660,2024-12-05,Vitamin C Serum 30ml,Beauty & Health,1,24.53,CUST0080
INV10676,2024-12-05,File Folders 100pk,Office Supplies,2,38.64,CUST0165
INV11235,2024-12-05,Essential Oil Diffuser,Beauty & Health,2,65.3,CUST0156
INV11949,2024-12-05,Mechanical Keyboard TKL,Electronics,1,92.04,CUST0069
INV11978,2024-12-05,Sticky Notes Pack 12,Office Supplies,3,24.96,CUST0036
INV10131,2024-12-06,Stainless Steel Water Bottle,Home & Kitchen,1,21.94,CUST0270
INV10683,2024-12-06,Silicone Spatula Set 3pk,Home & Kitchen,3,29.64,CUST0134
INV10756,2024-12-06,Slim Fit Chinos,Clothing,2,100.0,CUST0007
INV11939,2024-12-06,Reusable Cotton Pads 20pk,Beauty & Health,1,11.93,CUST0290
INV10140,2024-12-07,Vitamin D3 Supplements,Beauty & Health,1,13.59,CUST0067
INV10295,2024-12-07,Portable Charger 20000mAh,Electronics,2,62.78,CUST0127
INV10588,2024-12-07,Stapler Heavy Duty,Office Supplies,2,35.74,CUST0030
INV10755,2024-12-07,Bamboo Cutting Board,Home & Kitchen,1,22.8,CUST0161
INV10856,2024-12-07,Bamboo Toothbrush 4pk,Beauty & Health,1,8.56,CUST0097
INV11062,2024-12-07,Glass Storage Containers 5pk,Home & Kitchen,1,25.88,CUST0065
INV11309,2024-12-07,Ballpoint Pens 50pk,Office Supplies,1,11.91,CUST0110
INV11447,2024-12-07,Stapler Heavy Duty,Office Supplies,2,32.32,CUST0234
INV11911,2024-12-07,Facial Sunscreen SPF50,Beauty & Health,2,34.98,CUST0107
INV10189,2024-12-08,Reusable Cotton Pads 20pk,Beauty & Health,2,23.14,CUST0147
INV10534,2024-12-08,Vitamin C Serum 30ml,Beauty & Health,3,73.86,CUST0193
INV10553,2024-12-08,Ceramic Coffee Mug,Home & Kitchen,3,41.1,CUST0261
INV11241,2024-12-08,Bamboo Toothbrush 4pk,Beauty & Health,1,9.82,CUST0113
INV11559,2024-12-08,Mechanical Keyboard TKL,Electronics,1,83.42,CUST0281
INV11858,2024-12-08,Vitamin C Serum 30ml,Beauty & Health,1,25.29,CUST0099
INV10745,2024-12-09,Desk Organizer Bamboo,Office Supplies,4,94.92,CUST0243
INV10763,2024-12-09,Whiteboard Markers 8pk,Office Supplies,2,22.06,CUST0045
INV10922,2024-12-09,Reusable Cotton Pads 20pk,Beauty & Health,1,11.15,CUST0120
INV11285,2024-12-09,Zip-Up Fleece Jacket,Clothing,5,351.9,CUST0281
INV11397,2024-12-09,Webcam 1080p HD,Electronics,2,120.52,CUST0003
INV11671,2024-12-09,Stainless Steel Water Bottle,Home & Kitchen,10,232.3,CUST0131
INV11962,2024-12-09,Stapler Heavy Duty,Office Supplies,4,61.32,CUST0244
INV10642,2024-12-10,Natural Face Moisturizer,Beauty & Health,1,18.18,CUST0256
INV11089,2024-12-10,Silicone Spatula Set 3pk,Home & Kitchen,1,9.5,CUST0295
INV11441,2024-12-10,Wireless Earbuds Pro,Electronics,2,92.64,CUST0176
INV11731,2024-12-10,LED Desk Lamp Smart,Electronics,1,42.05,CUST0206
INV11307,2024-12-11,Reusable Cotton Pads 20pk,Beauty & Health,2,23.56,CUST0035
INV11530,2024-12-11,Whiteboard Markers 8pk,Office Supplies,4,46.56,CUST0168
INV11682,2024-12-11,Hooded Sweatshirt,Clothing,1,41.17,CUST0267
INV10316,2024-12-12,File Folders 100pk,Office Supplies,2,38.92,CUST0096
INV11903,2024-12-12,Bluetooth Speaker Mini,Electronics,4,164.52,CUST0293
INV10004,2024-12-13,Scissors Stainless Steel,Office Supplies,3,23.04,CUST0274
INV10255,2024-12-13,Stapler Heavy Duty,Office Supplies,5,89.05,CUST0070
INV11194,2024-12-13,File Folders 100pk,Office Supplies,2,37.02,CUST0001
INV11440,2024-12-13,Mechanical Keyboard TKL,Electronics,2,180.08,CUST0249
INV11817,2024-12-13,Mechanical Keyboard TKL,Electronics,1,87.77,CUST0103
INV11865,2024-12-13,Glass Storage Containers 5pk,Home & Kitchen,1,28.31,CUST0228
INV10439,2024-12-14,Bamboo Toothbrush 4pk,Beauty & Health,3,27.78,CUST0046
INV10935,2024-12-14,Bamboo Cutting Board,Home & Kitchen,3,67.41,CUST0005
INV11239,2024-12-14,Webcam 1080p HD,Electronics,2,127.58,CUST0086
INV11261,2024-12-14,Classic Cotton T-Shirt,Clothing,3,54.3,CUST0217
INV10645,2024-12-15,French Press Coffee Maker,Home & Kitchen,1,31.83,CUST0155
INV11168,2024-12-15,Classic Cotton T-Shirt,Clothing,1,19.6,CUST0223
INV11254,2024-12-15,Non-Stick Frying Pan 28cm,Home & Kitchen,1,33.3,CUST0197
